t,I_L,I_R,Isx_L,Isy_L,Isz_L,Isx_R,Isy_R,Isz_R,S1_x_site2,S1_y_site2,S1_z_site2,S2_x_site4,S2_y_site4,S2_z_site4,S3_x_site6,S3_y_site6,S3_z_site6,S4_x_site8,S4_y_site8,S4_z_site8,S5_x_site10,S5_y_site10,S5_z_site10,S6_x_site12,S6_y_site12,S6_z_site12,S7_x_site14,S7_y_site14,S7_z_site14,S8_x_site16,S8_y_site16,S8_z_site16,S9_x_site18,S9_y_site18,S9_z_site18,S10_x_site20,S10_y_site20,S10_z_site20,S11_x_site22,S11_y_site22,S11_z_site22,S12_x_site24,S12_y_site24,S12_z_site24,S13_x_site26,S13_y_site26,S13_z_site26,S14_x_site28,S14_y_site28,S14_z_site28,S15_x_site30,S15_y_site30,S15_z_site30,S16_x_site32,S16_y_site32,S16_z_site32
1.0999999999999999,0.35399784351899616,-0.35399784351899616,0.00801473153144186,0.0,0.0,0.008014731531441855,6.938893903907228e-18,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,-0.0,0.0,1.0,6.571161071087506e-35,1.2729514279517305e-34,1.0,-3.808821215398871e-39,-4.573419598187587e-39,1.0,3.295716239794646e-44,6.880920121952396e-44,1.0,1.186371267984817e-44,3.330039150952489e-44,1.0,7.360785815855637e-40,4.791041268012191e-39,1.0,0.0,-0.0,1.0,-1.7609139391399947e-30,1.3380230109751915e-30,1.0,1.4149947640821438e-27,3.4423719805280195e-26,1.0,-8.593679631827536e-23,-4.3537997750892455e-23,1.0,1.1765485606755981e-20,6.336768982725717e-20,1.0,-3.5694440244483634e-20,3.9872066564176726e-19,1.0
1.2,0.32379645382063377,-0.3237964538206337,0.01918330189528934,-3.469446951953614e-18,-5.551115123125783e-17,0.01918330189528933,1.0408340855860843e-17,5.551115123125783e-17,-0.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,-0.0,0.0,1.0,1.6025851741289982e-33,2.2202238923711106e-33,1.0,-4.6250030510644053e-38,-5.256721260560668e-38,1.0,7.112042449304274e-43,2.275616690004419e-42,1.0,-7.560255029133652e-43,-4.938424976762227e-43,1.0,-3.405172332838989e-38,8.884748319010766e-41,1.0,0.0,-0.0,1.0,-1.524464677096128e-29,-6.914858506867106e-30,1.0,1.821495327586602e-26,1.8620539916981254e-25,1.0,-1.835115284843643e-22,-1.4406319998528686e-22,1.0,2.0549180717716152e-20,6.544023308085064e-20,1.0,1.5667022009643096e-19,-1.5198619213647243e-19,1.0
1.3,0.29663622180928817,-0.2966362218092882,0.0333616282259699,1.734723475976807e-18,-2.7755575615628914e-17,0.033361628225969886,5.204170427930421e-18,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,-0.0,0.0,1.0,1.770013449209002e-33,3.6522167059826467e-34,1.0,-2.9491778880055772e-37,-2.372397082891333e-37,1.0,3.0374140791738033e-41,6.513979354492682e-41,1.0,-2.1559738558435183e-41,-1.0942724448299868e-41,1.0,-1.4160068848743563e-37,1.5442614339499394e-37,1.0,0.0,-0.0,1.0,-1.6210128938518572e-28,-1.0589881736585225e-28,1.0,-1.2058412729861096e-25,3.5093372950669033e-25,1.0,-4.247772211892173e-22,-3.5490146288667112e-22,1.0,4.627678657897751e-20,1.1392268663189596e-19,1.0,7.020378994301443e-19,-1.0352816700105737e-18,1.0
1.4000000000000001,0.27483146344747483,-0.27483146344747483,0.04989907721716261,2.6020852139652106e-18,-5.551115123125783e-17,0.04989907721716258,1.1275702593849246e-17,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,-0.0,0.0,1.0,-1.2694271937378876e-32,-4.036677453984082e-32,1.0,7.406732493965284e-37,-2.7594967462187004e-37,1.0,2.9487891304573714e-41,1.8775084255017156e-40,1.0,-4.3991256874249895e-41,1.6857393066944712e-40,1.0,-3.1203851369814215e-36,-2.227185898666593e-36,1.0,0.0,-0.0,1.0,-6.211956117049256e-28,-4.339582313642187e-28,1.0,-3.097604338230141e-25,9.866827162711772e-25,1.0,-8.08458393960287e-22,-4.404402860421586e-22,1.0,8.459100032246474e-20,1.6749823306832191e-19,1.0,1.6830144434821838e-18,-2.454776089653219e-18,1.0
1.5000000000000002,0.2595708822038434,-0.2595708822038434,0.067824966878992,-1.0408340855860843e-17,0.0,0.06782496687899198,6.071532165918825e-18,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,-0.0,0.0,1.0,2.80981913562738e-31,6.218152816577819e-31,1.0,1.3427434346699437e-35,4.822052923548115e-35,1.0,6.082848379632051e-40,1.2103322843619615e-39,1.0,-1.239401192145422e-40,1.4798396769751645e-39,1.0,-1.930428631927085e-35,-2.7298381525657186e-35,1.0,0.0,-0.0,1.0,-1.9250711386461586e-27,-4.626114293720509e-28,1.0,-5.897888820425933e-25,2.9865168869225976e-24,1.0,-1.9981436645680088e-21,-1.5029502724890202e-21,1.0,1.0843703894434976e-19,1.6581234126638717e-19,1.0,2.5298737797700845e-18,-4.297896066644217e-18,1.0
1.6000000000000003,0.2509402828483212,-0.2509402828483212,0.08595618780381946,-4.87890977618477e-18,0.0,0.08595618780381943,7.37257477290143e-18,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,-0.0,0.0,1.0,1.4158140660168497e-30,2.21549800873066e-30,1.0,9.442811977687702e-35,3.3579191039349545e-34,1.0,-3.8235265416013485e-39,3.9491667885390254e-39,1.0,1.9010974537038335e-38,4.074379095814295e-38,1.0,-3.9289434306392654e-34,-5.2388947742248e-34,1.0,0.0,-0.0,1.0,-6.734076463320831e-27,-4.549578854540947e-27,1.0,-2.8270490005348634e-24,9.707775552234479e-24,1.0,-5.6713805980244686e-21,-4.456409747407372e-21,1.0,1.1502695220190914e-19,2.739204692134457e-19,1.0,3.0865096365410903e-18,-6.3664676261032295e-18,1.0
1.7000000000000004,0.2480872619862068,-0.2480872619862068,0.10303811079304209,6.071532165918825e-18,1.3877787807814457e-17,0.10303811079304209,9.540979117872439e-18,-1.3877787807814457e-17,-0.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,-0.0,0.0,1.0,-0.0,0.0,1.0,6.015963966170034e-30,1.0154497997741948e-29,1.0,-5.686898461481894e-35,-1.850500808567221e-34,1.0,-9.766206823377338e-39,-6.549792692321739e-38,1.0,1.918437293581861e-37,3.891282028675842e-37,1.0,-3.1819576750231364e-33,-3.7935564439578347e-33,1.0,0.0,-0.0,1.0,-1.677406543651787e-26,-2.3931702518176745e-27,1.0,-2.9992189351301462e-24,2.919834980714852e-23,1.0,-9.983455989082018e-21,-5.370018793608762e-21,1.0,2.6539426908957366e-19,3.739944629728351e-19,1.0,2.9889435765588602e-18,-7.684357026618729e-18,1.0
1.8000000000000005,0.24949290035887717,-0.24949290035887717,0.11789926784678668,-1.3877787807814457e-17,-1.3877787807814457e-17,0.11789926784678667,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,-0.0,0.0,1.0,-0.0,0.0,1.0,-5.492853107879359e-30,-1.0886582206585284e-29,1.0,2.4705966425705094e-33,3.5856876708736006e-33,1.0,-5.856441035547559e-37,-5.064987578263674e-37,1.0,1.2873770068749867e-36,2.6865474169691913e-36,1.0,-1.4389617225583638e-32,-1.0812136815372306e-32,1.0,0.0,-0.0,1.0,-3.177897894203623e-26,5.779745961938915e-26,1.0,-7.454692076332428e-24,5.2095796833857006e-23,1.0,-1.6924455242564913e-20,-7.859568223545545e-21,1.0,5.545171407481394e-19,5.567016661891022e-19,1.0,2.4386879617705137e-18,-8.992288793271062e-18,1.0
1.9000000000000006,0.2533028982288599,-0.2533028982288599,0.12959817265770884,-6.938893903907228e-18,0.0,0.12959817265770884,-3.469446951953614e-18,-2.7755575615628914e-17,-0.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,-0.0,0.0,1.0,-0.0,0.0,1.0,-5.765577034500816e-29,-2.2442804940645787e-29,1.0,7.57212204903939e-33,-1.9517025414252847e-33,1.0,1.0356292169980417e-37,2.2442426863178986e-36,1.0,3.275737878953071e-36,1.243481760850126e-35,1.0,-5.787610288726856e-32,-4.25517335902818e-32,1.0,0.0,-0.0,1.0,-1.5371457112976395e-25,5.259444479991878e-26,1.0,1.8666910792170993e-23,9.848973679966613e-23,1.0,-2.7927162243831405e-20,-1.5770014044773923e-20,1.0,8.301531075365253e-19,8.784628120635486e-19,1.0,1.5465377611822765e-18,-9.787317060562716e-18,1.0
2.0000000000000004,0.25766554500393657,-0.25766554500393657,0.13754164180090106,-6.938893903907228e-18,0.0,0.13754164180090106,-1.734723475976807e-17,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,-0.0,0.0,1.0,-0.0,0.0,1.0,-2.157439933894749e-29,2.491671576081669e-29,1.0,1.2714381677508635e-31,1.549770315579675e-31,1.0,-1.47623685831056e-35,-2.419679303688739e-35,1.0,-6.91950003043431e-36,2.936806287492396e-35,1.0,-2.378176614831741e-31,-1.7348656002325051e-31,1.0,0.0,-0.0,1.0,-4.391319086605596e-25,-1.5014167988395078e-25,1.0,-3.739367942065203e-24,1.943612373852942e-22,1.0,-4.0721682790424005e-20,-2.3998383049776e-20,1.0,1.072689526394595e-18,9.960677553852125e-19,1.0,6.893524230447269e-19,-1.0125100445476463e-17,1.0
2.1000000000000005,0.26102677891632686,-0.26102677891632686,0.1415579513784401,0.0,0.0,0.1415579513784401,-3.469446951953614e-18,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,-0.0,0.0,1.0,-0.0,0.0,1.0,5.355798542439181e-28,9.08029421095337e-28,1.0,4.496760811506958e-31,5.574427670415603e-31,1.0,-9.817756174468711e-35,-1.5072859393890342e-34,1.0,-7.94389854663581e-35,2.3497956881738884e-34,1.0,-1.0688011474572295e-30,-6.597872733728515e-31,1.0,0.0,-0.0,1.0,-8.231382922351179e-25,7.60291070550098e-26,1.0,-4.640012141807505e-23,3.132022810727722e-22,1.0,-7.811256939649937e-20,-5.258702507948167e-20,1.0,1.281463364282242e-18,9.418478050078684e-19,1.0,6.501337032424352e-19,-9.740055744393873e-18,1.0
2.2000000000000006,0.2623425679415604,-0.26234256794156047,0.14191454137756887,-6.938893903907228e-18,-5.551115123125783e-17,0.14191454137756887,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,-0.0,0.0,1.0,-0.0,0.0,1.0,4.310860679914559e-27,6.223360317759286e-27,1.0,1.6065127881866387e-30,2.4806240347093712e-30,1.0,7.474818444700766e-35,6.8950861235058795e-34,1.0,3.091672466872184e-34,1.6939987178069968e-33,1.0,-3.201617211880812e-30,-7.389669695337798e-31,1.0,0.0,-0.0,1.0,-2.4264391513735584e-24,-1.60198302522735e-24,1.0,1.0465991157523854e-22,8.802253903542301e-22,1.0,-1.3066428473158287e-19,-6.196687257954905e-20,1.0,1.5529674732517595e-18,6.566543407147605e-19,1.0,1.5828148973627364e-18,-8.262639550101001e-18,1.0
2.3000000000000007,0.26118410179746665,-0.26118410179746676,0.13927783251101755,0.0,-2.7755575615628914e-17,0.13927783251101755,-6.938893903907228e-18,-2.7755575615628914e-17,-0.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,-0.0,0.0,1.0,-0.0,0.0,1.0,1.419682289574316e-26,1.2488571945898668e-26,1.0,7.740472094608045e-32,-1.052495186118535e-30,1.0,2.2330959820654272e-33,5.3829842116705784e-33,1.0,-1.4618834332591377e-33,2.440618935803033e-33,1.0,-4.161202062053853e-30,7.265486171860602e-30,1.0,0.0,-0.0,1.0,-5.73877189932017e-24,-3.599185299944278e-24,1.0,6.820741523446409e-22,2.109890465007183e-21,1.0,-1.954387152701037e-19,-6.278245229935932e-20,1.0,1.917912524623575e-18,7.268322127307778e-20,1.0,4.260099822917722e-18,-5.968020533500139e-18,1.0
2.400000000000001,0.2577292876344135,-0.25772928763441355,0.13462090203651517,0.0,-5.551115123125783e-17,0.1346209020365151,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,-0.0,0.0,1.0,-0.0,0.0,1.0,3.466010386826175e-26,2.0969407468482732e-26,1.0,-1.990637906162019e-29,-3.3910861109636376e-29,1.0,5.297731091469106e-33,8.493866404414196e-33,1.0,-4.6985835349707316e-33,1.7238318827995512e-32,1.0,-1.501369431895873e-29,1.5621082312587743e-29,1.0,0.0,-0.0,1.0,-9.74280674918376e-24,1.567611627352734e-25,1.0,1.6514351578097908e-21,3.785631171834826e-21,1.0,-2.87826823118708e-19,-7.945563779329353e-20,1.0,2.0324973179345576e-18,-8.45019193563604e-19,1.0,8.365745076554929e-18,-3.513373295140954e-18,1.0
2.500000000000001,0.2526519471739404,-0.25265194717394046,0.12909208414191856,6.938893903907228e-18,0.0,0.12909208414191856,-0.0,-2.7755575615628914e-17,-0.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,-0.0,0.0,1.0,-0.0,0.0,1.0,4.8659883249899325e-26,-2.0466462368473448e-27,1.0,-7.726096634795751e-29,-1.0319388161580543e-28,1.0,3.8809881079048026e-32,5.667062410995839e-32,1.0,-2.8312035669692985e-32,2.2443791944983142e-32,1.0,-3.5873466630462483e-29,3.2106493273322153e-29,1.0,0.0,-0.0,1.0,-9.136690643821004e-24,2.2800904705766463e-23,1.0,4.9444653946127915e-21,8.500959811930216e-21,1.0,-3.7328525312771085e-19,-4.204063398447275e-20,1.0,1.7419131028826235e-18,-1.9764338742301557e-18,1.0,1.356332487917768e-17,-1.2136401387512994e-18,1.0
2.600000000000001,0.24693521765487958,-0.24693521765487964,0.12386295675868954,1.3877787807814457e-17,-4.163336342344337e-17,0.12386295675868952,-6.938893903907228e-18,-6.938893903907228e-17,-0.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,-0.0,0.0,1.0,-0.0,0.0,1.0,1.0993503806847672e-25,-2.469752267877915e-26,1.0,-4.0237144153112934e-28,-5.171209997460295e-28,1.0,2.746307665815959e-31,4.103511669092176e-31,1.0,-1.904435402704306e-32,2.80726637533258e-31,1.0,-1.3653479187318346e-28,4.260224034597184e-29,1.0,0.0,-0.0,1.0,-2.2792000347037085e-23,2.781648755724316e-23,1.0,1.0182718054862963e-20,1.449882753650442e-20,1.0,-5.509184708243694e-19,-1.582208899721891e-20,1.0,1.3259362243499408e-18,-3.080523364329963e-18,1.0,1.999664390115211e-17,6.157949818553698e-19,1.0
2.700000000000001,0.2416458039537155,-0.2416458039537155,0.11997687907853953,0.0,-6.938893903907228e-17,0.11997687907853952,6.938893903907228e-18,-1.3877787807814457e-17,-0.0,-0.0,1.0,-0.0,0.0,1.0,-0.0,0.0,1.0,-0.0,0.0,1.0,-0.0,0.0,1.0,3.252864963800819e-25,9.298471162044669e-26,1.0,-1.2394410339181379e-27,-1.7412796169973084e-27,1.0,7.506652222074145e-31,9.315562106223418e-31,1.0,-6.052164428551163e-32,8.747838957658109e-31,1.0,-4.207351098396792e-28,1.185202328417069e-28,1.0,-0.0,-0.0,1.0,-6.826229789900838e-23,2.376339850645235e-24,1.0,1.7402542814869147e-20,2.1748264493572727e-20,1.0,-7.7555329727501795e-19,-2.2711249368197097e-20,1.0,5.42752032597411e-19,-4.167394649426087e-18,1.0,2.6564632959862614e-17,1.5778705474648328e-18,1.0
2.800000000000001,0.23770960725122686,-0.23770960725122692,0.11821888382341156,-6.938893903907228e-18,-1.3877787807814457e-17,0.11821888382341153,3.469446951953614e-17,-0.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,-0.0,0.0,1.0,-0.0,0.0,1.0,-0.0,0.0,1.0,7.053334245817028e-25,4.66587265901333e-25,1.0,-2.5227235718197187e-27,-2.449485411790771e-27,1.0,1.4850926171859535e-30,6.467890359420484e-31,1.0,-1.133866053233147e-31,2.156159292054135e-30,1.0,-1.660681554165483e-27,-5.829919971001669e-28,1.0,-0.0,-0.0,1.0,-1.161833801402663e-22,-3.0450134993608407e-23,1.0,2.488685810925572e-20,3.3845817983969247e-20,1.0,-1.0434697732568856e-18,-7.304081156792921e-20,1.0,-8.078019136408475e-19,-5.2322423786321125e-18,1.0,3.3345270935844356e-17,1.814679028737505e-18,1.0
2.9000000000000012,0.235726577218498,-0.23572657721849805,0.11902439081803526,-6.938893903907228e-18,-2.7755575615628914e-17,0.11902439081803523,3.469446951953614e-17,-5.551115123125783e-17,-0.0,-0.0,1.0,-0.0,0.0,1.0,-0.0,0.0,1.0,-0.0,0.0,1.0,0.0,0.0,1.0,1.4724340248171955e-24,6.626189783661485e-25,1.0,-3.0193974515741008e-27,-2.1360751053749717e-27,1.0,2.356847482442792e-30,-5.913450512988453e-31,1.0,1.2468678843569071e-30,8.39292015724427e-30,1.0,-4.4286954383385035e-27,-2.3756065200905027e-27,1.0,-0.0,-0.0,1.0,-2.755300145447936e-22,-3.175208886976275e-22,1.0,3.246395706873151e-20,3.981907558698725e-20,1.0,-1.3978390879194163e-18,-2.4686638982278626e-19,1.0,-2.5468178022468594e-18,-5.96540065456547e-18,1.0,3.984448819540973e-17,1.180791562256778e-18,1.0
3.0000000000000013,0.23585413246218428,-0.23585413246218426,0.12243841620215935,0.0,1.3877787807814457e-17,0.12243841620215935,2.0816681711721685e-17,-0.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,-0.0,0.0,1.0,-0.0,0.0,1.0,0.0,0.0,1.0,3.648932120405365e-24,1.3385573375329213e-24,1.0,-5.20552754223957e-28,1.0661008172673279e-27,1.0,1.0597481143795318e-29,9.296163434527092e-30,1.0,-4.392462932492703e-30,9.318953001303444e-30,1.0,-8.60803604507169e-27,-1.5925279076357952e-27,1.0,-0.0,-0.0,1.0,-5.677263785940145e-22,-5.4674485433236035e-22,1.0,2.9900319715567625e-20,4.658163184345709e-20,1.0,-1.6349323843278564e-18,-9.174430705009336e-20,1.0,-4.85116672969501e-18,-6.396145084490452e-18,1.0,4.5544713330132e-17,2.3721405020206596e-19,1.0
